oui,company_name,address1,address2,country
00:0f:d2,"EWA Technologies, Inc.",13873 Park Center Road,Herndon  VA  20171,US
00:0f:ce,Kikusui Electronics Corp.,"1-1-3,Higashi yamata",Yokohama  Kanagawa  224-0023,JP
00:0f:a1,Gigabit Systems Inc.,Fuyoh Video Building 3F,Yokohama  Kanagawa  241-0826,JP
00:0f:99,APAC opto Electronics Inc.,"3 Tzu Chiang Road, Hsinchu Industrial Park","Hukow, Hsinchu Hsien    303",TW
00:0f:8e,"DONGYANG TELECOM CO.,LTD.","642-7, DEUNGCHON-DONG, KANGSEO-GU",SEOUL  KANGSE-GU  157-841,KR
00:0f:91,"Aerotelecom Co.,Ltd.",195-58 Anyang 7 Dong,Anyang  Kyunggi  430-817,US
00:0f:e8,"Lobos, Inc.","U&T Bldg 3F, 1-2-3 Sarugaku-cho, Chiyoda-ku,",Tokyo    101-0064,JP
00:0f:eb,Cylon Controls,Clonshaugh Industrial Estate,Dublin 17,IE
00:0f:dc,"Ueda Japan Radio Co., Ltd.",Fumiiri 2-10-19,Ueda city  Nagano prefecture  386-8608,JP
00:0f:f4,Guntermann & Drunck GmbH,Obere Leimbach 9,Siegen  NRW  57074,DE
00:0f:f8,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
00:0f:f5,GN&S company,"301 Ansan S/W center, 643-7 wongok-dong",Ansan city  Gyeonggi-do  425-130,KR
00:0f:b2,Broadband Pacenet (India) Pvt. Ltd.,"7-B, Shah Industrial Estate, Off Veera Desai Road",Mumbai  Maharashtra  400 053,IN
00:11:2c,IZT GmbH,Am Weichselgarten 5,Erlangen  Bavaria  91058,DE
00:11:0d,"SANBlaze Technology, Inc.",2 Clock Tower Place,Maynard  MA  01748,US
00:11:06,Siemens NV (Belgium),Atealaan 34,Herentals  Antwerp  2200,BE
00:0f:af,Dialog Inc.,1-47-9,Toshima-ku  Tokyo  1700013,JP
00:0f:a5,BWA Technology GmbH,Johann-Krane-Weg 21,Muenster    48149,DE
00:0f:29,Augmentix Corporation,4030 W Braker Ln,Austin  Texas  78759,US
00:0f:27,"TEAL Electronics, Inc.",10350 Sorrento Valley Road,San Diego  California  92121,US
00:0f:73,"RS Automation Co., Ltd","447-6, Gongse-Dong , Giheung-Gu",Youngin-City  Gyeonggi-Do  449-902,KR
00:0f:78,Datacap Systems Inc,100 New Britain Blvd,Chalfont  PA  18914,US
00:0f:70,"Wintec Industries, inc.",675 Sycamore Drive,"Milpitas,  CA  95035",US
00:0f:74,Qamcom Technology AB,Gruvgatan 8,Vastra  Frolunda,SE
00:0f:6d,Midas Engineering,Ace Techno-Tower V #906 197-22,Seoul    152-848,KR
00:0f:43,Wasabi Systems Inc.,500 E. Main Street,Norfolk  VA  23510,US
00:0f:48,Polypix Inc.,"1Fl, Sungdo Venture Tower, 165-2 Samsung-Dong, Kangnam-Ku",Seoul    135-881,KR
00:0f:50,StreamScale Limited,"The Court, Alexandra Park",St Helens    WA10 3TP,GB
00:0f:47,ROBOX SPA,via Sempione 82,Castelletto S.Ticino  NO  28053,IT
00:0f:4e,Cellink,Catherinalaan 37,Rotselaar  Vlaams Brabant  B-3110,BE
00:0f:0f,"Real ID Technology Co., Ltd.",9F Hanmi B/D 192-19,Gangnam-Gu  Seoul  135-010,KR
00:0f:16,"JAY HOW TECHNOLOGY CO.,","NO.486,SEC. 1, WAN SHOU RD., KUEI",TAOYUAN HSIEN    333,TW
00:0f:5f,Nicety Technologies Inc. (NTS),792-3 Tomioka Toyoda-cho,Iwata-gun  Shizuoka  438-0803,JP
00:0f:5a,Peribit Networks,2855 Bowers Ave,Santa Clara  CA  95051,US
00:0f:18,Industrial Control Systems,Houtschelf 1,Hardinxveld  Zuid-Holland  NL-3371 KB,NL
00:0f:1d,"Cosmo Techs Co., Ltd.","2-6-1, Matsue",Atsugi-shi  Kanagawa-ken  243-0005,JP
00:0f:1b,Ego Systems Inc.,1206 Woolim e-Biz Center II,Seoul    150-834,KR
00:0f:3c,Endeleo Limited,78 Cannon Street,London  England  EC4N 6NQ,GB
00:0f:31,Allied Vision Technologies Canada Inc,101-3750 North Fraser Way,Burnaby  BC  V5J 5E9,CA
00:0f:87,Maxcess International,222 W. Memorial Road,Oklahoma City  OK  73114,US
00:0f:80,"Trinity Security Systems,Inc.",Alte Building Higashi Kanda 8F,Chiyoda-ku  Tokyo  101-0031,JP
00:0e:8e,"SparkLAN Communications, Inc.","3Fl . , No. 246, Sec. 1, Neihu Road., Neihu Chiu,",Taipei    114,TW
00:0e:91,Navico Auckland Ltd,17-21 Kawana St,Northcote  Auckland,NZ
00:0e:84,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
00:0e:87,adp Gauselmann GmbH,Boschstraße 8,Luebbecke  NRW  32312,DE
00:0e:f9,REA Elektronik GmbH,Teichwiesenstraße 1,Muehltal  Hessen  64367,DE
00:0e:f6,"E-TEN Information Systems Co., Ltd.","No. 256, Yangguang Street, Neihu Chiu",Taipei    114,TW
00:0e:ea,"Shadong Luneng Jicheng Electronics,Co.,Ltd","No.188,east,Huayuan Road",Jinan  Shandong  250100,CN
00:0e:e6,Adimos Systems LTD,17 Atirey-Yeda Street,Kfar-Saba    44643,IL
00:0e:e0,Mcharge,"Firstec Bldg,. 15-4 Youido-Dong",seoul  Youido  150-010,KR
00:0e:f8,SBC ASI,Network & Infrastructure Technical Support,San Antonio  Texas  78215,US
00:0e:ab,Cray Inc,901 Fifth Avenue,Seattle  WA  98104,US
00:0e:ad,"Metanoia Technologies, Inc.",5918 W. courtyard Dr.,Austin  TX  78730,US
00:0e:af,CASTEL,ZI Saint Lambert des Levées,SAUMUR  Maine et Loire  49412,FR
00:0e:75,New York Air Brake Corp.,748 Starbuck Ave.,Watertown  NY  13601,US
00:0e:92,Open Telecom,803-804 Daeryung Techno-town II,Keuncheon-Ku  Seoul  153-771,KR
00:0e:96,"Cubic Defense Applications, Inc.",P.O. Box 85587,San Diego  CA  92186-5587,US
00:0e:9f,TEMIC SDS GmbH,Soeflinger Strasse 100,Ulm    89077,DE
00:0e:c6,ASIX ELECTRONICS CORP.,"4F, NO.8, HSIN ANN RD.,",HSINCHU    300,TW
00:0e:bf,Remsdaq Limited,Parkway,Deeside  Flintshire  CH5 2NL,GB
00:0d:fd,"Huges Hi-Tech Inc.,","7F, 188, Sec. 2, Chung Hsing Road.",Hsin Tien  Taipei Hsien  231,TW
00:0d:f9,NDS Limited,One Heathrow Boulevard,West Drayton  Middlesex  UB7 0DQ,GB
00:0d:fb,Komax AG,Industriestrasse 6,Dierikon  LU  6036,CH
00:0e:00,Atrie,"10th Floor, 14, Lane 609, Sec. 5, Chung Hsin Rd., San Chung City,",Taipei Hsien  San Chung  241,TW
00:0d:f4,Watertek Co.,"Room 1006,Haitai building,north si Huan",Beijing    100083,CN
00:0d:fa,Micro Control Systems Ltd.,8-7 Sakurai,Saku-shi  Nagano  385-0056,JP
00:0d:fc,ITFOR Inc.,"Ichibancho Tokyu Bidg.,",Tokyo  102-0082,JP
00:0d:fe,"Hauppauge Computer Works, Inc.",91 Cabot Court,Hauppauge  New York  11788,US
00:0e:68,E-TOP Network Technology Inc.,"No. 7, Shin Shin Rd.,",Tainan    702,TW
00:0e:5e,Raisecom Technology,"2 Floor, South Building of Rainbow Plaza",Haidian District  Beijing  100085,CN
00:0e:56,4G Systems GmbH & Co. KG,Jarrestrasse 2-6,22303  Hamburg,DE
00:0e:55,AUVITRAN,7c chemin des Prés,MEYLAN    38410,FR
00:0e:0f,ERMME,9 rue Lavoisier,Vert-Le-Petit    91710,FR
00:0e:10,"C-guys, Inc.","Izumi Garden Wing 1F, 1-6-3",Tokyo    106-0032,JP
00:0e:13,Accu-Sort Systems inc.,511 School House Road,Telford  PA  18969,US
00:0e:0a,SAKUMA DESIGN OFFICE,674-11,KUKI-SHI  SAITAMA  346-0029,JP
00:0e:0e,ESA elettronica S.P.A.,,Mariano Comense  CO  22066,IT
00:0e:7c,Televes S.A.,Rua Benefica Conxo 17,Santiago de Compostela  Coruña  15706,ES
00:0e:73,Tpack A/S,Lautrupbjerg 7 - 11,DK 2750  Ballerup    DK 2750,DK
00:0e:6e,MAT S.A. (Mircrelec Advanced Technology),Mousounitsis 15,Peristeri  Athens,GR
00:0e:66,"Hitachi Industry & Control Solutions, Ltd.","5-1-26, Omika-cho, Hitachi-shi, Ibaraki",319-1221,JP
00:0e:48,Lipman TransAction Solutions,11 Haamal St.,Rosh-Haayin    48092,IL
00:0e:3e,Sun Optronics Inc,4-38-4 Fuchinobe-honchou,Sagamihara  Kanagawa  229-0002,JP
00:0e:33,"Shuko Electronics Co.,Ltd",TOHSHIN HIGASHI-IKEBUKURO Building 3F,TOKYO  KANTOH  170-0063,JP
00:0e:3a,Cirrus Logic,2901 Via Fortuna,Austin  TX  78746,US
00:0e:27,"Crere Networks, Inc.","Room 110 ETRI TBI, 52 Eoeun-dong",Daejeon    305-333,KR
00:0e:18,MyA Technology,2100 Muirwood Way,San Jose  CA  95132,US
00:0e:14,"Visionary Solutions, Inc.",4193 Carpinteria Ave,Carpinteria  CA  93013,US
00:0e:1b,IAV GmbH,Carnotstraße 1,Berlin    10587,DE
00:0d:ec,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
00:0d:f2,Private,,"00-0E-3B   (hex)		Hawking Technologies, Inc.","000E3B     (base 16)		Hawking Technologies, Inc."
00:0e:53,AV TECH CORPORATION,"10F,E Building,No.19-11 San Chung Rd.,NanKang",Taipei    115,TW
00:0d:da,ALLIED TELESIS K.K.,PIAZZA TIRANA N. 24/4 B,MILANO    20147,IT
00:0d:d6,ITI LTD,"R&D,ITI Bangalore Complex","Dooravani Nagar, Bangalore  Karnataka State  560016",IN
00:0d:d5,"O'RITE TECHNOLOGY CO.,LTD","4f-8,NO 80,GUANGFU RD.SEC 2,SANCHUNG",TAIPEI COUNTY    241,TW
00:0d:9b,Heraeus Electro-Nite International N.V.,Centrum Zuid 1105,Houthalen    3530,BE
00:0d:8a,"Winners Electronics Co., Ltd.","#340-5,Wonchun-Dong,Paldal-Gu",Suwon-City  Kyungki-Do  442-823,KR
00:0d:8e,"Koden Electronics Co., Ltd.",5278 Uenohara,Yamanashi-Ken  409-0112,JP
00:0d:7e,"Axiowave Networks, Inc.",200 Nickerson Road,Marlborough  MA  01752,US
00:0d:a0,NEDAP N.V.,P.O.Box 103,GROENLO  GLD  7141 AC,NL
00:0d:6b,Mita-Teknik A/S,Haandvaerkervej 1,Roedkaersbro    DK-8840,DK
00:0d:71,boca systems,1065 s. rogers circle,boca raton  fl  33487,US
00:0d:5a,Tiesse SpA,Via Asti,Ivrea  TO  10015,IT
00:0d:cd,GROUPE TXCOM,ZI DU PETIT CLAMART,LE PLESSIS ROBINSON  HAUTS-DE-SEINE  92350,FR
00:0d:cf,Cidra Corp.,50 Barns Park North,Wallingford  CT  06492,US
00:0d:ca,Tait Electronics,535 Wairakei Rd,Christchurch  Canterbury  8005,NZ
00:0d:b8,SCHILLER AG,Altgasse 68,Baar  Zug  6300,CH
00:0d:c4,Emcore Corporation,"1600 Eubank Blvd, SE",Albuquerque  New Mexico  87123,US
00:0d:de,"Joyteck Co., Ltd.","19F, No.4, Sec. 3, Min Chuan East Rd.",Taipei    105,TW
00:0d:e2,CMZ Sistemi Elettronici,"Via dell'Artiginato, 21",Vascon di Carbonera  Treviso  31050,IT
00:0d:7c,Codian Ltd,14 Waterside Drive,Langley  Slough  SL3 6EZ,GB
00:0d:43,DRS Tactical Systems Inc.,3520 U.S. Highway 1,Palm Bay  FL  32905,US
00:0d:44,Audio BU - Logitech,1499 SE Tech Center Place,Vancouver  WA  98683,US
00:0d:3d,"Hammerhead Systems, Inc.",640 Clyde Court,Mountain View  California  94043,US
00:0d:3e,APLUX Communications Ltd.,"10F, No. 166, Dah-Yeh Rd., Peitou",Taipei    112,TW
00:0d:36,"Wu Han Routon Electronic Co., Ltd","Miao Shan District, East Lake Hi-Tech",Wuhan  Hubei  430223,CN
00:0d:3b,Microelectronics Technology Inc.,"No1, Innovation Road II",300,TW
00:0d:52,Comart system,"No. 211, Ace Techno Tower III, 197-48",Seoul    152-050,KR
00:0d:4a,Steag ETA-Optik,Borsigstrasse 78.-80,Heinsberg    52525,DE
00:0d:4f,Kenwood Corporation,"2967-3, Ishikawa-machi",Hachioji-shi  Tokyo  192-8525,JP
00:0d:47,Collex,"13F-3,No.142,Sec.1,Huamei W,St.,Shi Chiu",Taichung    403,TW
00:0c:ff,MRO-TEK Realty Limited,"#6, New BEL Road",Chikkamaranahalli  Bangalore  560 054,IN
00:0c:fa,Digital Systems Corp,3 North Main Street,Walkersville  Maryland  21793,US
00:0c:fd,"Hyundai ImageQuest Co.,Ltd.","San 136-1, Ami-ri, Bubal-eub",Ichon-si  Kyoung ki-do  467-701,KR
00:0c:ef,Open Networks Engineering Ltd,Classic House,Bishop's Stortford  Hertfordshire  CM23 5PD,GB
00:0c:eb,"CNMP Networks, Inc.",1245 S. Winchester Blvd.,San Jose  CA  95128,US
00:0c:d3,Prettl Elektronik Radeberg GmbH,Robert-Bosch-Str. 10,Radeberg  Saxony  D-01454,DE
00:0d:1e,Control Techniques,The Gro,Newtown  Powys  SY16 3BE,GB
00:0d:0d,"ITSupported, LLC",4989 Peachtree Parkway,Norcross  GA  30092,US
00:0d:06,Compulogic Limited,"Unit W3, MK TWO Business Centre",Water Eaton  Milton Keynes  MK2 3HU,GB
00:0d:03,"Matrics, Inc.",8850 Stanford Blvd,Columbia  MD  21045,US
00:0d:61,"Giga-Byte Technology Co., Ltd.","No 6, Bau Chiang Road, Hsin-Tien",Taipei Hsien    9999,TW
00:0d:2d,NCT Deutschland GmbH,Wildenbruchstraße 15,Jena  Thüringen  07745,DE
00:0d:1a,Mustek System Inc.,"No. 25, R&D Road, Science-Based Industri",Hsin-Chu    300,TW
00:0c:64,X2 MSA Group,Care of: Agilent Technologies,"Ipswich,  Suffolk  IP1 5PB",GB
00:0c:88,"Apache Micro Peripherals, Inc.",17526 Von Karman Ave,Irvine  CA  92614,US
00:0c:82,NETWORK TECHNOLOGIES INC,1275 DANNER DRIVE,AURORA  OH  44202,US
00:0c:7c,Internet Information Image Inc.,"Fl. 6, No. 1, Alley 20, Lane 26, Rueigua",Taipei    114,TW
00:0c:7b,"ALPHA PROJECT Co.,Ltd.","834 Sekishi,Higashi-ku,Hamamatsu-city",Shizuoka    431-3114,JP
00:0c:77,Life Racing Ltd,Unit 6 Repton Close,Basildon  Essex  SS13 1LE,GB
00:0c:bd,"Interface Masters, Inc","2381 Zanker Rd., Suite 130",San Jose  California  95131,US
00:0c:b2,"UNION co., ltd.","14Beon-Gil 17, UiChang-Gu,",GyeongSnagNam-Do    641-846,KR
00:0c:b9,LEA,Bat LA FAYETTE,Paris  RP  924051,FR
00:0c:b8,MEDION AG,Am Zehnthof 77,Essen  NRW  45307,DE
00:0c:bb,ISKRAEMECO,Savska loka 4,Kranj  Gorenjska  4000,SI
00:0c:c0,Genera Oy,Niittylanpolku 16,Helsinki    00621,FI
00:0c:a0,"StorCase Technology, Inc.",17600 Newhope St.,Fountain Valley  CA  92708,US
00:0c:99,"HITEL LINK Co.,Ltd","Samsung Omni Tower 4th Fl., 395-62",Seoul    156-010,KR
00:0c:69,National Radio Astronomy Observatory,P.O. Box O,Socorro  NM  87801,US
00:0c:66,Pronto Networks Inc,4637 Chabot Dr,Pleasanton  CA  94588,US
00:0c:4e,"Winbest Technology CO,LT","7F-5No.736 Chung ChengRd.,ChungHo",Taipei    235,TW
00:0c:a8,Garuda Networks Corporation,48499 Milmont Drive,Fremont  CA  94538,US
00:0c:a7,"Metro (Suzhou) Technologies Co., Ltd.","No.221 Xinghai Street, Suzhou Industrial Park",Suzhou  Jiang Su Province  215021,CN
00:0c:c7,Intelligent Computer Solutions Inc.,9350 Eton St.,Chatsworth  CA  91301,US
00:0c:be,Innominate Security Technologies AG,Rudower Chaussee 13,12489  Berlin,DE
00:0c:8d,MATRIX VISION GmbH,Talstrasse 16,Oppenweiler  Baden-Württemberg  D-71570,DE
00:0c:89,"AC Electric Vehicles, Ltd.",Markkinakuja 3,Jokela    05400,FI
00:0c:d7,Nallatech Ltd,Boolean House,Glasgow  Scotland  G68 0BH,GB
00:0c:d4,Positron Public Safety Systems inc.,5101 Buchan,Montreal  Quebec  H4P 2R9,CA
00:0c:cc,Aeroscout Ltd.,3 Pekeris St.,Rehovot    76701,IL
00:0b:f2,"Chih-Kan Technology Co., Ltd.","No. 24-1, Pei Shih Chou, Ming Ho Vill.",Shan Sun Hsiang  Tainan Hsien  180,TW
00:0b:eb,Systegra AG,Burgunderstrasse 15,Bellach  SO  4512,CH
00:0b:ef,Code Corporation,"11814 S. Election Rd., Ste 200",Draper  Utah  84020,US
00:0b:df,Shenzhen RouterD Networks Limited,"8/F, Building A, Tsinghua Hi-Tech Park",Shenzhen,CN
00:0b:e6,Datel Electronics,Stafford Road,Stone  Staffordshire  ST15 0DG,GB
00:0c:45,Animation Technologies Inc.,"8F,No.138,Lane 235,Paochiao Road,",Taipei Hsien    231,TW
00:0c:3c,"MediaChorus, Inc.","#205, ETRI TBI 2 Center",Daejon  DJ  305-333,KR
00:0c:38,TelcoBridges Inc.,586 Du Chenal,Repentigny  Quebec  J6A 7C5,CA
00:0b:f5,"Shanghai Sibo Telecom Technology Co.,Ltd","Floor 6 Building 18,300 Tianlin Rd.",Shanghai    200233,CN
00:0b:fe,CASTEL Broadband Limited,"9/F., Sui Ying Industrial Building.,",Tokwawan  Kowloon  150,HK
00:0c:2a,"OCTTEL Communication Co., Ltd.","7F-1, No.300, Daduen 10th St.",Taichung City    408,TW
00:0c:22,Double D Electronics Ltd,"Unit 6, Robins Wharf",Northfleet  Kent  DA11 9AX,GB
00:0c:1c,"MicroWeb Co., Ltd.","403 T/S/S/C, 23-14 Jang-dong, Yusong-gu,",Daejeon  ChoongChungDo  305-343,KR
00:0c:5a,IBSmm Embedded Electronics Consulting,Teufelsgrabenweg 1,Valley  Bavaria  D-83626,DE
00:0c:5e,Calypso Medical,"2101 Fourth Avenue, Suite 1550",Seattle  WA  98121,US
00:0c:61,AC Tech corporation DBA Advanced Digital,1250-G Avenida Acaso,Camarillo  CA  93010,US
00:0c:0f,"Techno-One Co., Ltd",9-17-1 Higashi Sonoda,Amagasaki  Hyogo  661-0953,JP
00:0c:05,"RPA Reserch Co., Ltd.","4F, 90-7, Yangjae-Dong, Seocho-Ku",Seoul    137-130,US
00:0c:5f,"Avtec, Inc.",4335 Augusta Hwy,Gilbert  SC  29054,US
00:0c:4b,Cheops Elektronik,Jeschkenstrasse 32,Geretsried  Bayern  82538,DE
00:0c:27,Sammy Corporation,"SUN SHINE60 45F,3-1-1,HIGASHI-IKEBUKURO",TOSHIMA-KU  TOKYO  170-6045,JP
00:0b:57,Silicon Laboratories,7000 W. William Cannon Dr.,Austin  TX  78735,US
00:0b:51,Micetek International Inc.,"7F-1, #237, Sec. 1, wu Chuan W. Rd.",Taichung    403,TW
00:0b:53,"INITIUM Co., Ltd.",8F. Gongduck Bldg. 272-6 Seohyun Bundang,Sungnam  Kyunggi  463-824,KR
00:0b:af,"WOOJU COMMUNICATIONS Co,.Ltd","B-713, SK Twin Tech Tower, 345-9, Ga-San",Seoul    153-802,KR
00:0b:b6,Metalligence Technology Corp.,"9, Park Avenue II, Science-Based Industr",Hsinchu    300,TW
00:0b:b7,"Micro Systems Co.,Ltd.",2-15-34 Nishikubo,Musashino-City  Tokyo  180-0013,JP
00:0b:b3,RiT technologies Ltd.,24 Raoul Walenberg  St.,Tel Aviv    69719,IL
00:0b:ba,"Harmonic, Inc",4300 North First Street,San Jose  CA  95134,US
00:0b:62,ib-mohnen KG,Stich 30 e,52249  Eschweiler,DE
00:0b:64,Kieback & Peter GmbH & Co KG,Tempelhofer Weg 50,Berlin    12347,DE
00:0b:67,Topview Technology Corporation,"No. 8,Wu-Chuan Road,Wu Ku Industrial Par","Wu Ku Hsiang,Taipei Hsien,    248",TW
00:0b:ae,Vitals System Inc.,"Jooheung B/D 4FL. 1005-1, Youngtong-Dong",Suwon City  Kyonggi-Do  442-813,KR
00:0b:d9,General Hydrogen,13120 Vanier Place,Richmond  British Columbia  V6V 2J2,CA
00:0b:94,"Digital Monitoring Products, Inc.",2500 N. Partnership Boulevard,Springfield  Missouri  65803,US
00:0b:6d,SOLECTRON JAPAN NAKANIIDA,325 GANBARA,KAMIGUN  MIYAGIKEN  981-4263,JP
00:0b:ab,"Advantech Technology (CHINA) Co., Ltd.","No.666, Han-Pu Rd. Yu-Shan",Kun-Shan  Jiang Su  215316,CN
00:0b:7d,SOLOMON EXTREME INTERNATIONAL LTD.,"3F, No.20, Lane 165, Duenhua N. Rd., Sun",Taipei,TW
00:0b:c4,BIOTRONIK GmbH & Co,Woermannkehre 1,Berlin    12359,DE
00:0a:ca,"YOKOYAMA SHOKAI CO.,Ltd.",6-96 Matsumura,Kanazawa  Ishikawa  920-0348,JP
00:0a:ce,"RADIANTECH, INC.","2-1, INDUSTRY EAST RD. 1, SCIENCE-BASED",HSIN CHU    300,TW
00:0a:c7,Unication Group,"3F., No. 6, Wu-Kung 5Rd., Hsinchuang Cit",Taipei    242,TW
00:0b:48,sofrel,2 rue du plessis,vern sur seiche  ille et vilaine  35770,FR
00:0b:4a,Visimetrics (UK) Ltd,Skye House,Prestwick  Ayrshire  KA9 2TA,GB
00:0a:de,"Happy Communication Co., Ltd.",42-11 WonMi-Dong,Bucheon-City  KyungGi-Do  420-110,KR
00:0a:e2,"Binatone Electronics International, Ltd","Floor 23A, 9 Des Voeux Road West",Hong Kong  China,HK
00:0a:d4,CoreBell Systems Inc.,HTVC 2317 KAIST,Yuseong-Gu  Daejeon  305-701,KR
00:0a:ff,Kilchherr Elektronik AG,Aeschistrasse 25,Muensingen  BE  3110,CH
00:0a:f8,American Telecare Inc.,7640 Golden Triangle Drive,Eden Prairie  MN  55344,US
00:0b:1e,KAPPA opto-electronics GmbH,Kleines Feld 6,Gleichen  Niedersachsen,DE
00:0b:1c,SIBCO bv,Schoonhout 46,Etten-Leur  NB  4872 ME,NL
00:0b:17,MKS Instruments,651 Lowell Street,Methuen  MA  01844,US
00:0b:37,MANUFACTURE DES MONTRES ROLEX SA,LA HAUTE-ROUTE 82,BIEL-BIENNE  BE  2502,CH
00:0a:fb,Ambri Limited,126 Greville Street,Chatswood  NSW  2067,AU
00:0b:2d,Danfoss Inc.,7941 Corporate Dr,Baltimore  MD  21236,US
00:0a:9a,Aiptek International Inc,No 5-1 Innovation Rd 1,Hsin-Chu    300,TW
00:0a:94,"ShangHai cellink CO., LTD","C3 MeiLong ZhongXin Industrial Park,No.1",ShangHai    200237,US
00:0a:97,"SONICblue, Inc.",2841 Mission College Blvd.,Santa Clara  CA  95054,US
00:0a:92,Presonus Corporation,7257 Florida Blvd.,Baton Rouge  Louisiana  70806,US
00:0a:85,"PLAT'C2,Inc",2-3-6 SOTOKANDA,CHIYODA-KU  TOKYO  101-0021,JP
00:0a:83,SALTO SYSTEMS S.L.,"Arkotz, 9",Polígonoo Lanbarren  Oiartzun  20180,ES
00:0a:86,Lenze,PO box 101352,Hameln  Lower Saxony  31763,DE
00:0a:b8,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
00:0a:a3,"SHIMAFUJI ELECTRIC CO.,LTD.",Daihyaku-seimei Kamata Bldg.3F,Tokyo  144-0051,JP
00:0a:a7,FEI Electron Optics,Achtseweg Noord 5,Eindhoven    5651GG,NL
00:0a:a6,Hochiki Corporation,"246, TSURUMA",MACHIDA  TOKYO  194-8577,JP
00:0a:58,Freyer & Siegel Elektronik GmbH & Co. KG,Neuendorfstraße 18 b,Hennigsdorf  Brandenburg  16761,DE
00:0a:4e,UNITEK Electronics INC.,1-18-4,Ohta-ku  Tokyo  143-0016,US
00:0a:3d,Elo Sistemas Eletronicos S.A.,"Rua Edu Chaves, 547",Porto Alegre  RS  90.240-620,BR
00:0a:46,ARO WELDING TECHNOLOGIES SAS,"1, avenue de Tours",Chateau du Loir  sarthe  72500,FR
00:0a:62,"Crinis Networks, Inc.","2099 N. Collins Blvd, Suite 200",Richardson  TX  75080,US
00:0a:6a,SVM Microwaves s.r.o.,U Mrazovky 5,Praha 5    15000,CZ
00:0a:66,"MITSUBISHI ELECTRIC SYSTEM & SERVICE CO.,LTD.","1-4-13 OOYODONAKA,KITA-KU",OSAKA    531-0076,JP
00:0a:50,REMOTEK CORPORATION,"6F-6, No 77, Sec 1, HSIN TAI WU ROAD,",HSI-CHIH  TAIPEI HSIEN  221,TW
00:0a:70,MPLS Forum,39355 California Street,Fremont  CA  94538,US
00:0a:72,"STEC, INC.",3001 Daimler Street,Santa Ana  CA  92705,US
00:0a:71,"Avrio Technologies, Inc",2655 A Park Center Drive,Simi Valley  CA  91356,US
00:0a:64,Eracom Technologies,28 Greg Chappell Drive,Burleigh Heads  Qld  4220,AU
00:0a:bf,HIROTA SS,Matukawa-Kougyoudanchi,Suzaka-shi  Nagano  382-0005,JP
00:0a:bc,Seabridge Ltd.,3 Hanagar St.,Hod-Hasharon  Israel  45241,IL
00:0a:ac,TerraTec Electronic GmbH,Herrenpfad 38,Nettetal    41334,DE
00:0a:3f,Data East Corporation,4-41-10 Minami-Ogikubo,Suginami-ku  TOKYO  167-0052,JP
00:0a:31,HCV Consulting,P O Box 3692,Queensland     4212,AU
00:42:52,RLX Technologies,25231 Grograns Mill Rd,The Woodlands  Tx  77380,US
00:0a:20,"SVA Networks, Inc.","840 F Ave., Suite 104",Plano  TX  75074,US
00:0a:0c,Scientific Research Corporation,2300 Windy Ridge Parkway,Atlanta  GA  30339,US
00:09:f6,Shenzhen Eastern Digital Tech Ltd.,Shenzhen Futian Chegongmiao Tairan,Shenzhen  Guangdong  518048,CN
00:09:b9,Action Imaging Solutions,"Kings Hall, St Ives Business Park",Huntingdon  Cambridgeshire  PE27 4WY,GB
00:09:ac,LANVOICE,"1364-39 SeochoDong, #201 Jihun Bldg",Seoul    137-072,KR
00:09:b1,"Kanematsu Electronics, Ltd.","17-5, Kyobashi 2-chome",Chuo-ku  Tokyo  104-8338,JP
00:09:b0,Onkyo Technology K.K.,"Lux Building (5th floor),1-1-41 Kawamata",Higashiosaka City  Osaka  577-0063,JP
00:0a:24,Octave Communications,85 Northwest Boulevard,Nashua  NH  03063,US
00:0a:19,"Valere Power, Inc.",661 N. Plano Rd.,Richardson  Texas  75081,US
00:0a:11,"ExPet Technologies, Inc","6F, Kyonggi Small Business Center","Suwon, Kyonggi-do, 442-270    442-770",KR
00:0a:0f,"Ilryung Telesys, Inc","Ilryung bldg, 34-2, Cheonho-dong",SEOUL    134-861,KR
00:0a:01,"SOHOware, Inc.",3050 Coronado Drive,Santa Clara  CA  95054,US
00:09:ee,"MEIKYO ELECTRIC CO.,LTD","Tokyo Ferrite Building, 1-1-14 Tabatashinmachi",Tokyo  Kita-ku  114-0012,JP
00:09:ec,"Daktronics, Inc.",315 32nd Ave,Brookings  SD  57006,US
00:09:e7,ADC Techonology,"Sakae Members Office Bld. 4-16-8, Sakae,",Nagoya  Aichi  4600008,JP
00:09:e0,XEMICS S.A.,Rue de la Maladiere 71,CH-2007 Neuchatel  Neuchatel  2007,CH
00:09:ca,iMaxNetworks(Shenzhen)Limited.,"4/B,South Bldg of 29th,South District of",Shenzhen  GuangDong  518057,CN
00:09:cf,iAd GmbH,Unterschlauersbacher Hauptstraße 10,Grosshabersdorf  Bavaria  90613,DE
00:09:c1,PROCES-DATA A/S,Navervej 8,Silkeborg    DK-8600,DK
00:09:bb,"MathStar, Inc.",5900 Green Oak Drive,Minneapolis  MN  55343,US
